index;filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
;id:001313,src:000000,op:int32,pos:7244,val:-1,+cov;2019-10-29 13:44:34.705858;0.0;5873;2328;8
;id_3_4_002802;2019-10-30 04:34:51.614175;0 days 14:17:19.345772;5873;830;168
;id:001056,src:000000,op:arith8,pos:4017,val:-22;2019-10-29 13:44:34.705858;0.0;5873;2336;11
;id_0_2_000072;2019-10-29 14:15:39.081437;0.0;5873;2399;75
;id_2_10_002620;2019-10-30 00:52:51.831971;0 days 10:35:19.563568;5873;2491;190
;id_1_6_001916;2019-10-29 19:31:03.370502;0 days 05:13:31.102099;5873;697;124
;id_1_9_001628;2019-10-29 17:39:52.581452;0 days 03:22:20.313049;5873;2381;155
;id_1_4_001540;2019-10-29 17:19:32.124949;0 days 03:01:59.856546;5873;2386;99
;id_1_3_001541;2019-10-29 17:20:00.160685;0 days 03:02:27.892282;5873;2453;142
;id_1_10_001897;2019-10-29 19:12:08.517195;0 days 04:54:36.248792;5873;2221;256
;id_3_10_002752;2019-10-30 03:07:44.347415;0 days 12:50:12.079012;5873;1828;615
;id:000026,src:000000,op:flip1,pos:44;2019-10-29 13:44:34.705858;0.0;5873;2325;0
;id_2_6_002574;2019-10-30 00:44:00.153012;0 days 10:26:27.884609;5873;2338;167
;id_1_2_001465;2019-10-29 17:05:44.044750;0 days 02:48:11.776347;5873;2446;316
;id_1_2_001473;2019-10-29 17:05:44.716743;0 days 02:48:12.448340;5873;2440;310
;id_4_10_003441;2019-10-30 13:17:41.539426;0 days 23:00:09.271023;5873;1687;490
;id_1_2_001047;2019-10-29 15:33:51.828255;0 days 01:16:19.559852;5873;2367;43
;id:000763,src:000000,op:flip1,pos:7281;2019-10-29 13:44:34.705858;0.0;5873;2199;22
;id_1_9_001533_cov;2019-10-29 17:18:28.469551;0 days 03:00:56.201148;5873;2170;258
;id_1_2_001182;2019-10-29 16:30:12.668753;0 days 02:12:40.400350;5873;2471;246
;id_3_2_002930;2019-10-30 06:06:24.197962;0 days 15:48:51.929559;5873;1765;565
;id:001141,src:000000,op:arith8,pos:6645,val:+23;2019-10-29 13:44:34.705858;0.0;5873;2370;45
;id_0_4_001023_cov;2019-10-29 15:22:54.578535;0 days 01:05:22.310132;5874;947;221
;id_1_8_001826;2019-10-29 18:37:29.128782;0 days 04:19:56.860379;5874;2341;298
;id_3_10_003185;2019-10-30 08:18:13.563038;0 days 18:00:41.294635;5874;1802;598
;id:001196,src:000000,op:arith8,pos:7200,val:-34;2019-10-29 13:44:34.705858;0.0;5874;2380;96
;id:000745,src:000000,op:flip1,pos:7240;2019-10-29 13:44:34.705858;0.0;5874;2327;15
;id_0_7_000800;2019-10-29 14:47:52.555678;0 days 00:30:20.287275;5874;670;199
;id_0_7_000186;2019-10-29 14:16:49.952790;0.0;5874;547;31
;id_2_10_002554_cov;2019-10-30 00:33:55.282749;0 days 10:16:23.014346;5876;1680;482
;id_0_2_000109;2019-10-29 14:16:06.133190;0.0;5876;2397;76
;id_0_7_000831;2019-10-29 14:48:14.523476;0 days 00:30:42.255073;5876;2386;123
;id_3_4_002970;2019-10-30 06:41:08.658177;0 days 16:23:36.389774;5876;820;183
;id_1_2_001478;2019-10-29 17:05:45.224739;0 days 02:48:12.956336;5876;2439;310
;id:000399,src:000000,op:flip1,pos:6165;2019-10-29 13:44:34.705858;0.0;5876;2326;1
;id_1_6_001308;2019-10-29 16:41:25.146442;0 days 02:23:52.878039;5876;2202;277
;id_0_2_000009;2019-10-29 14:15:28.361535;0.0;5876;2403;78
;id_1_3_001935;2019-10-29 19:50:55.203277;0 days 05:33:22.934874;5876;852;154
;id_1_3_001418;2019-10-29 17:02:53.830349;0 days 02:45:21.561946;5876;759;132
;id:000603,src:000000,op:flip1,pos:6565;2019-10-29 13:44:34.705858;0.0;5876;2344;21
;id_0_4_000420;2019-10-29 14:22:14.913815;0 days 00:04:42.645412;5876;2407;89
;id:001209,src:000000,op:arith8,pos:7241,val:-17;2019-10-29 13:44:34.705858;0.0;5876;2321;13
;id:000609,src:000000,op:flip1,pos:6593;2019-10-29 13:44:34.705858;0.0;5876;776;106
;id_0_2_000204;2019-10-29 14:17:14.856562;0.0;5876;2446;134
;id_1_001712;2019-10-29 17:46:23.157776;0 days 03:28:50.889373;5876;1411;342
;id_2_7_002690;2019-10-30 02:00:13.401743;0 days 11:42:41.133340;5876;1846;230
;id_3_11_003043_cov;2019-10-30 07:25:28.492996;0 days 17:07:56.224593;5876;1747;546
;id:000162,src:000000,op:flip1,pos:680,+cov;2019-10-29 13:44:34.705858;0.0;5876;2328;8
;id:000287,src:000000,op:flip1,pos:4238;2019-10-29 13:44:34.705858;0.0;5876;2325;0
;id_1_6_001287;2019-10-29 16:40:55.178722;0 days 02:23:22.910319;5876;2120;263
;id:001204,src:000000,op:arith8,pos:7228,val:+15,+cov;2019-10-29 13:44:34.705858;0.0;5878;2362;49
;id_3_11_003013;2019-10-30 07:03:00.621762;0 days 16:45:28.353359;5878;1819;598
;id:000110,src:000000,op:flip1,pos:421,+cov;2019-10-29 13:44:34.705858;0.0;5878;2326;1
;id:000623,src:000000,op:flip1,pos:6605;2019-10-29 13:44:34.705858;0.0;5878;2330;6
;id_1_9_001236;2019-10-29 16:36:17.209332;0 days 02:18:44.940929;5879;595;120
;id_1_10_001888;2019-10-29 19:12:07.629203;0 days 04:54:35.360800;5879;2183;221
;id_0_7_000727;2019-10-29 14:47:52.439679;0 days 00:30:20.171276;5879;835;305
;id:000144,src:000000,op:flip1,pos:602;2019-10-29 13:44:34.705858;0.0;5879;2325;0
;id_0_5_000704;2019-10-29 14:47:52.055683;0 days 00:30:19.787280;5879;749;247
;id_1_2_001470;2019-10-29 17:05:44.420746;0 days 02:48:12.152343;5879;2439;310
;id:000985,src:000000,op:flip32,pos:1526;2019-10-29 13:44:34.705858;0.0;5879;2334;9
;id_3_12_003203;2019-10-30 08:18:14.607028;0 days 18:00:42.338625;5879;1786;580
;id_3_1_002934;2019-10-30 06:08:10.412951;0 days 15:50:38.144548;5879;1884;643
;id_1_1_001651;2019-10-29 17:46:01.705978;0 days 03:28:29.437575;5879;1714;479
;id:000774,src:000000,op:flip2,pos:48,+cov;2019-10-29 13:44:34.705858;0.0;5879;511;91
;id_2_12_002589;2019-10-30 00:46:52.315379;0 days 10:29:20.046976;5879;1773;562
;id:000039,src:000000,op:flip1,pos:84;2019-10-29 13:44:34.705858;0.0;5879;2325;0
;id:001230,src:000000,op:arith16,pos:4622,val:-28,+cov;2019-10-29 13:44:34.705858;0.0;5880;2328;7
;id_0_2_000371;2019-10-29 14:20:47.230619;0 days 00:03:14.962216;5880;2415;91
;id_0_0_000502;2019-10-29 14:26:40.811375;0 days 00:09:08.542972;5880;2326;3
;id_0_7_000563;2019-10-29 14:31:10.528897;0 days 00:13:38.260494;5880;1479;87
;id:000393,src:000000,op:flip1,pos:6164;2019-10-29 13:44:34.705858;0.0;5880;2329;4
;id:001174,src:000000,op:arith8,pos:7081,val:+10;2019-10-29 13:44:34.705858;0.0;5880;2334;9
;id:000427,src:000000,op:flip1,pos:6240;2019-10-29 13:44:34.705858;0.0;5880;2308;3
;id_1_6_001661;2019-10-29 17:46:06.677931;0 days 03:28:34.409528;5880;1696;446
;id_1_6_001663;2019-10-29 17:46:06.785930;0 days 03:28:34.517527;5880;1701;448
;id_0_7_000767;2019-10-29 14:47:52.491679;0 days 00:30:20.223276;5880;842;310
;id_2_8_002143_cov;2019-10-29 22:54:12.863495;0 days 08:36:40.595092;5880;731;229
;id:001241,src:000000,op:arith32,pos:6677,val:-5;2019-10-29 13:44:34.705858;0.0;5880;2357;32
;id_3_8_003075;2019-10-30 07:26:19.736510;0 days 17:08:47.468107;5880;1730;551
;id_0_5_000215;2019-10-29 14:17:24.332476;0.0;5880;619;46
;id_2_0_002063;2019-10-29 22:32:26.251733;0 days 08:14:53.983330;5880;2334;263
;id_0_7_000555;2019-10-29 14:31:10.520897;0 days 00:13:38.252494;5880;1641;103
;id:001334,src:000000,op:havoc,rep:128,+cov;2019-10-29 13:44:34.705858;0.0;5880;509;98
;id_0_4_000432;2019-10-29 14:22:23.625735;0 days 00:04:51.357332;5880;2420;102
;id_3_11_003015_cov;2019-10-30 07:03:00.885759;0 days 16:45:28.617356;5882;1839;620
;id:000146,src:000000,op:flip1,pos:605;2019-10-29 13:44:34.705858;0.0;5882;2325;0
;id:000477,src:000000,op:flip1,pos:6324,+cov;2019-10-29 13:44:34.705858;0.0;5882;2349;48
;id:000697,src:000000,op:flip1,pos:7005;2019-10-29 13:44:34.705858;0.0;5882;2361;36
;id_1_8_001500;2019-10-29 17:08:31.727174;0 days 02:50:59.458771;5882;1751;490
;id_0_2_000294;2019-10-29 14:19:22.091399;0 days 00:01:49.822996;5882;2382;65
;id_1_9_001508_cov;2019-10-29 17:12:07.841142;0 days 02:54:35.572739;5886;1676;125
;id_3_10_002833;2019-10-30 05:09:58.258262;0 days 14:52:25.989859;5886;2207;194
;id_2_3_002467;2019-10-29 23:55:31.468621;0 days 09:37:59.200218;5886;2161;201
;id:000676,src:000000,op:flip1,pos:6873;2019-10-29 13:44:34.705858;0.0;5886;780;106
;id:001261,src:000000,op:int8,pos:7240,val:+32;2019-10-29 13:44:34.705858;0.0;5886;2320;13
;id_0_2_000323;2019-10-29 14:20:28.410791;0 days 00:02:56.142388;5886;2407;91
;id_1_10_001168;2019-10-29 16:29:25.669194;0 days 02:11:53.400791;5886;2338;294
;id_2_1_002124;2019-10-29 22:53:33.955861;0 days 08:36:01.687458;5886;731;229
;id_3_11_002999;2019-10-30 07:02:58.301784;0 days 16:45:26.033381;5886;1839;624
;id_2_9_002297;2019-10-29 23:15:28.679400;0 days 08:57:56.410997;5886;1773;547
;id_1_9_001534_cov;2019-10-29 17:18:28.789547;0 days 03:00:56.521144;5886;2171;258
;id_1_2_001483_cov;2019-10-29 17:05:46.028731;0 days 02:48:13.760328;5886;2429;311
;id:001232,src:000000,op:arith16,pos:5246,val:-25,+cov;2019-10-29 13:44:34.705858;0.0;5888;2329;9
;id_2_10_001994;2019-10-29 21:24:55.017931;0 days 07:07:22.749528;5888;2397;262
;id_2_12_002416;2019-10-29 23:32:12.085907;0 days 09:14:39.817504;5888;1614;495
;id:000881,src:000000,op:flip2,pos:6885;2019-10-29 13:44:34.705858;0.0;5888;2366;41
;id_1_0_001928;2019-10-29 19:42:44.591900;0 days 05:25:12.323497;5888;2422;205
;id_1_9_001383_cov;2019-10-29 16:52:42.188096;0 days 02:35:09.919693;5890;2233;107
;id:000922,src:000000,op:flip4,pos:491,+cov;2019-10-29 13:44:34.705858;0.0;5890;2331;7
;id_0_7_000794;2019-10-29 14:47:52.531678;0 days 00:30:20.263275;5890;844;313
;id:000027,src:000000,op:flip1,pos:44;2019-10-29 13:44:34.705858;0.0;5890;2325;0
;id_4_8_003448_cov;2019-10-30 13:37:51.356234;0 days 23:20:19.087831;5891;767;135
;id_0_2_001039;2019-10-29 15:28:59.682997;0 days 01:11:27.414594;5891;2407;82
;id_2_0_002117;2019-10-29 22:51:58.668756;0 days 08:34:26.400353;5891;574;68
;id_0_000093;2019-10-29 14:15:47.405361;0.0;5891;474;62
;id_2_12_002425;2019-10-29 23:32:12.465904;0 days 09:14:40.197501;5891;1473;387
;id_1_5_001324;2019-10-29 16:42:41.825725;0 days 02:25:09.557322;5891;2105;97
;id_1_0_001250;2019-10-29 16:37:09.944837;0 days 02:19:37.676434;5891;2395;178
;id_0_7_000146;2019-10-29 14:16:22.901037;0.0;5891;774;83
;id_3_11_003322_cov;2019-10-30 09:50:26.094821;0 days 19:32:53.826418;5893;1657;499
;id:000960,src:000000,op:flip4,pos:6960;2019-10-29 13:44:34.705858;0.0;5893;2323;4
;id:000093,src:000000,op:flip1,pos:374,+cov;2019-10-29 13:44:34.705858;0.0;5893;2325;1
;id:000639,src:000000,op:flip1,pos:6665;2019-10-29 13:44:34.705858;0.0;5893;740;68
;id_1_12_001804;2019-10-29 18:29:06.965554;0 days 04:11:34.697151;5893;783;267
;id_3_11_003025;2019-10-30 07:04:41.036812;0 days 16:47:08.768409;5893;1854;621
;id_1_9_001361;2019-10-29 16:49:19.290000;0 days 02:31:47.021597;5893;2306;142
;id_4_12_003421;2019-10-30 12:41:17.607589;0 days 22:23:45.339186;5893;506;96
;id:001346,src:000000,op:havoc,rep:8;2019-10-29 13:44:34.705858;0.0;5893;555;28
;id_1_10_001619_cov;2019-10-29 17:35:10.868104;0 days 03:17:38.599701;5893;1912;252
;id_1_001091;2019-10-29 16:27:48.610103;0 days 02:10:16.341700;5896;1226;68
;id_1_2_001472;2019-10-29 17:05:44.680744;0 days 02:48:12.412341;5896;2439;310
;id_1_3_001770;2019-10-29 18:06:38.938310;0 days 03:49:06.669907;5896;421;85
;id_1_9_001239;2019-10-29 16:36:52.636999;0 days 02:19:20.368596;5896;2325;162
;id:001152,src:000000,op:arith8,pos:6685,val:+19;2019-10-29 13:44:34.705858;0.0;5896;2365;40
;id:000409,src:000000,op:flip1,pos:6199;2019-10-29 13:44:34.705858;0.0;5896;2330;5
;id_0_2_000691;2019-10-29 14:46:55.648202;0 days 00:29:23.379799;5896;2362;50
;id:000469,src:000000,op:flip1,pos:6321,+cov;2019-10-29 13:44:34.705858;0.0;5896;1059;21
;id:000024,src:000000,op:flip1,pos:33,+cov;2019-10-29 13:44:34.705858;0.0;5898;601;38
;id_0_2_000370;2019-10-29 14:20:46.470626;0 days 00:03:14.202223;5898;2406;83
;id:001076,src:000000,op:arith8,pos:6205,val:+19;2019-10-29 13:44:34.705858;0.0;5898;2370;46
;id_4_7_003434;2019-10-30 13:08:06.368748;0 days 22:50:34.100345;5898;626;104
;id_2_12_002398;2019-10-29 23:32:00.638017;0 days 09:14:28.369614;5898;1653;464
;id:000547,src:000000,op:flip1,pos:6480;2019-10-29 13:44:34.705858;0.0;5898;2351;26
;id_2_8_002678;2019-10-30 01:55:55.444171;0 days 11:38:23.175768;5898;2036;278
;id_2_11_002236;2019-10-29 23:09:05.955018;0 days 08:51:33.686615;5898;1712;531
;id:001360,src:000000,op:havoc,rep:128;2019-10-29 13:44:34.705858;0.0;5898;497;87
;id_3_8_002794;2019-10-30 04:27:56.786087;0 days 14:10:24.517684;5898;2287;257
;id:000738,src:000000,op:flip1,pos:7207;2019-10-29 13:44:34.705858;0.0;5898;856;6
;id_1_7_001079;2019-10-29 16:05:57.250164;0 days 01:48:24.981761;5898;1878;122
;id_1_2_001519;2019-10-29 17:15:10.687420;0 days 02:57:38.419017;5898;745;174
;id:000710,src:000000,op:flip1,pos:7152,+cov;2019-10-29 13:44:34.705858;0.0;5898;2358;35
;id_0_2_000203;2019-10-29 14:17:14.624565;0.0;5898;2446;134
;id_1_001716;2019-10-29 17:46:23.485773;0 days 03:28:51.217370;5898;1564;397
;id:001243,src:000000,op:arith32,pos:7156,val:-2;2019-10-29 13:44:34.705858;0.0;5898;2327;2
;id_0_1_000149;2019-10-29 14:16:25.581013;0.0;5898;2328;62
;id_3_7_003052;2019-10-30 07:26:11.656587;0 days 17:08:39.388184;5898;1771;565
;id_2_10_001993;2019-10-29 21:24:54.917932;0 days 07:07:22.649529;5898;2352;221
;id:000789,src:000000,op:flip2,pos:687,+cov;2019-10-29 13:44:34.705858;0.0;5898;2330;5
;id_0_4_000544_cov;2019-10-29 14:30:09.361459;0 days 00:12:37.093056;5898;825;122
;id_2_6_002064_cov;2019-10-29 22:33:13.991289;0 days 08:15:41.722886;5898;2286;235
;id_2_10_001955;2019-10-29 20:11:00.359913;0 days 05:53:28.091510;5898;2297;199
;id:000723,src:000000,op:flip1,pos:7200,+cov;2019-10-29 13:44:34.705858;0.0;5898;2247;20
;id:000560,src:000000,op:flip1,pos:6484,+cov;2019-10-29 13:44:34.705858;0.0;5898;2330;5
;id:000087,src:000000,op:flip1,pos:368,+cov;2019-10-29 13:44:34.705858;0.0;5898;2325;0
;id_0_2_000955;2019-10-29 15:01:16.995765;0 days 00:43:44.727362;5898;2410;88
;id_3_10_003191;2019-10-30 08:18:13.879035;0 days 18:00:41.610632;5898;1798;599
;id:001166,src:000000,op:arith8,pos:6885,val:+9;2019-10-29 13:44:34.705858;0.0;5898;2364;39
;id:001384,src:000000,op:havoc,rep:8;2019-10-29 13:44:34.705858;0.0;5898;2327;18
;id_2_12_002526_cov;2019-10-30 00:29:55.117024;0 days 10:12:22.848621;5898;1722;544
;id_0_7_000987;2019-10-29 15:10:01.726187;0 days 00:52:29.457784;5898;2237;233
;id:000564,src:000000,op:flip1,pos:6485,+cov;2019-10-29 13:44:34.705858;0.0;5898;2358;33
;id_3_0_002994;2019-10-30 06:57:22.688951;0 days 16:39:50.420548;5898;1692;544
;id_1_6_001623;2019-10-29 17:36:39.039274;0 days 03:19:06.770871;5898;2295;199
;id_0_5_000965;2019-10-29 15:05:38.056921;0 days 00:48:05.788518;5898;2241;138
;id:000599,src:000000,op:flip1,pos:6559;2019-10-29 13:44:34.705858;0.0;5898;2347;22
;id:001272,src:000000,op:int16,pos:6479,val:-128;2019-10-29 13:44:34.705858;0.0;5898;2333;8
;id_2_10_002078;2019-10-29 22:36:50.249273;0 days 08:19:17.980870;5898;1866;190
;id:000119,src:000000,op:flip1,pos:427;2019-10-29 13:44:34.705858;0.0;5898;2324;3
;id_3_10_002857;2019-10-30 05:26:18.488871;0 days 15:08:46.220468;5898;733;231
;id:000232,src:000000,op:flip1,pos:983,+cov;2019-10-29 13:44:34.705858;0.0;5898;2325;0
;id_3_9_002940;2019-10-30 06:09:15.412333;0 days 15:51:43.143930;5898;1908;666
;id_2_7_002184;2019-10-29 23:02:46.378614;0 days 08:45:14.110211;5898;2098;223
;id_1_8_001149;2019-10-29 16:28:40.105620;0 days 02:11:07.837217;5898;2276;173
;id_3_6_002977;2019-10-30 06:44:22.740335;0 days 16:26:50.471932;5898;1788;566
;id:000548,src:000000,op:flip1,pos:6480;2019-10-29 13:44:34.705858;0.0;5898;2325;2
;id_2_9_002376_cov;2019-10-29 23:27:59.948308;0 days 09:10:27.679905;5898;1768;545
;id_1_1_001764;2019-10-29 18:03:41.559982;0 days 03:46:09.291579;5898;2398;132
;id_0_2_000372;2019-10-29 14:20:47.334618;0 days 00:03:15.066215;5898;2410;87
;id_2_11_002561;2019-10-30 00:34:01.486691;0 days 10:16:29.218288;5898;1748;538
;id_2_7_002214_cov;2019-10-29 23:05:01.477333;0 days 08:47:29.208930;5898;1600;441
;id_0_7_000275;2019-10-29 14:18:30.123874;0 days 00:00:57.855471;5898;1893;139
;id:000133,src:000000,op:flip1,pos:490,+cov;2019-10-29 13:44:34.705858;0.0;5898;2327;3
;id_1_001089;2019-10-29 16:27:47.458113;0 days 02:10:15.189710;5898;2432;129
;id_0_4_000607;2019-10-29 14:36:48.009793;0 days 00:19:15.741390;5898;2166;154
;id_0_7_000720;2019-10-29 14:47:52.435679;0 days 00:30:20.167276;5898;827;302
;id:001392,src:000000,op:havoc,rep:128;2019-10-29 13:44:34.705858;0.0;5898;551;73
;id:000921,src:000000,op:flip4,pos:422;2019-10-29 13:44:34.705858;0.0;5898;2325;6
;id:000307,src:000000,op:flip1,pos:4501,+cov;2019-10-29 13:44:34.705858;0.0;5898;2325;0
;id_3_7_002740;2019-10-30 02:45:41.459907;0 days 12:28:09.191504;5898;2276;199
;id:000384,src:000000,op:flip1,pos:6153,+cov;2019-10-29 13:44:34.705858;0.0;5898;2329;4
;id_0_2_000105;2019-10-29 14:16:06.113190;0.0;5898;2388;73
;id_3_7_003177;2019-10-30 08:18:08.207089;0 days 18:00:35.938686;5898;1818;622
;id_2_10_002167;2019-10-29 22:54:23.531395;0 days 08:36:51.262992;5898;731;229
;id_0_7_000840_cov;2019-10-29 14:48:15.895463;0 days 00:30:43.627060;5898;2456;200
;id:000184,src:000000,op:flip1,pos:772,+cov;2019-10-29 13:44:34.705858;0.0;5898;1070;44
;id_1_8_001581;2019-10-29 17:26:06.853227;0 days 03:08:34.584824;5898;2301;267
;id_2_0_002119;2019-10-29 22:53:21.903974;0 days 08:35:49.635571;5898;1758;518
;id_2_10_002165;2019-10-29 22:54:23.271398;0 days 08:36:51.002995;5898;730;229
;id:000297,src:000000,op:flip1,pos:4341;2019-10-29 13:44:34.705858;0.0;5898;2325;0
;id_1_0_001443;2019-10-29 17:05:43.612754;0 days 02:48:11.344351;5898;2445;307
;id_0_2_000125;2019-10-29 14:16:07.301180;0.0;5898;2408;93
;id_1_10_001262_cov;2019-10-29 16:37:32.496625;0 days 02:20:00.228222;5898;1926;307
;id:001327,src:000000,op:havoc,rep:8;2019-10-29 13:44:34.705858;0.0;5898;746;37
;id_1_2_001524;2019-10-29 17:15:17.899352;0 days 02:57:45.630949;5898;703;140
;id_2_8_002281;2019-10-29 23:15:25.091434;0 days 08:57:52.823031;5898;1722;500
;id:000246,src:000000,op:flip1,pos:1112;2019-10-29 13:44:34.705858;0.0;5898;2342;18
;id_0_2_000023;2019-10-29 14:15:29.209527;0.0;5898;2417;92
;id:000319,src:000000,op:flip1,pos:4660;2019-10-29 13:44:34.705858;0.0;5898;2322;0
;id_1_8_001148;2019-10-29 16:28:34.249675;0 days 02:11:01.981272;5898;2169;176
;id_0_7_000916_cov;2019-10-29 14:51:23.417737;0 days 00:33:51.149334;5898;758;95
;id_1_7_001597_cov;2019-10-29 17:30:06.910965;0 days 03:12:34.642562;5898;1159;118
;id_2_8_001978;2019-10-29 21:14:10.040109;0 days 06:56:37.771706;5898;903;196
;id_0_7_000977;2019-10-29 15:07:52.875510;0 days 00:50:20.607107;5898;747;164
;id_0_7_000173;2019-10-29 14:16:34.348933;0.0;5898;1856;181
;id:001018,src:000000,op:arith8,pos:48,val:-27;2019-10-29 13:44:34.705858;0.0;5898;589;44
;id_1_7_001365;2019-10-29 16:49:51.489698;0 days 02:32:19.221295;5898;2335;109
;id_0_7_000179;2019-10-29 14:16:43.688847;0.0;5898;1530;104
;id:000673,src:000000,op:flip1,pos:6864;2019-10-29 13:44:34.705858;0.0;5898;2333;8
;id_0_7_000723;2019-10-29 14:47:52.439679;0 days 00:30:20.171276;5898;827;302
;id_0_2_000196;2019-10-29 14:17:14.084569;0.0;5898;2428;116
;id_2_12_002605;2019-10-30 00:46:55.171352;0 days 10:29:22.902949;5898;1723;529
;id:001094,src:000000,op:arith8,pos:6324,val:-33;2019-10-29 13:44:34.705858;0.0;5898;2312;19
;id_0_2_000074;2019-10-29 14:15:39.105437;0.0;5898;2409;84
;id_3_6_002978;2019-10-30 06:44:22.864334;0 days 16:26:50.595931;5898;1786;567
;id_3_5_003172;2019-10-30 08:18:03.935129;0 days 18:00:31.666726;5898;1825;621
;id:000089,src:000000,op:flip1,pos:371;2019-10-29 13:44:34.705858;0.0;5898;2325;0
;id_0_2_000160;2019-10-29 14:16:26.229007;0.0;5898;2422;150
;id:000715,src:000000,op:flip1,pos:7188,+cov;2019-10-29 13:44:34.705858;0.0;5898;2255;84
;id:001240,src:000000,op:arith32,pos:6317,val:-2;2019-10-29 13:44:34.705858;0.0;5898;2366;44
;id:000516,src:000000,op:flip1,pos:6388,+cov;2019-10-29 13:44:34.705858;0.0;5907;1070;49
;id_2_9_002677;2019-10-30 01:55:41.452302;0 days 11:38:09.183899;5907;1999;220
;id_2_2_001998;2019-10-29 21:26:07.601240;0 days 07:08:35.332837;5907;640;58
;id_1_4_001840;2019-10-29 18:42:03.954179;0 days 04:24:31.685776;5907;1593;373
;id_0_5_000995;2019-10-29 15:14:30.835480;0 days 00:56:58.567077;5907;354;36
;id:000152,src:000000,op:flip1,pos:628,+cov;2019-10-29 13:44:34.709858;0.0;5907;2320;0
;id_0_5_000042;2019-10-29 14:15:30.465516;0.0;5907;1985;97
;id_0_3_000359;2019-10-29 14:20:42.358664;0 days 00:03:10.090261;5907;2267;157
;id_0_2_000108;2019-10-29 14:16:06.129190;0.0;5907;2395;74
;id:000124,src:000000,op:flip1,pos:454;2019-10-29 13:44:34.709858;0.0;5907;2324;3
;id:000430,src:000000,op:flip1,pos:6241;2019-10-29 13:44:34.709858;0.0;5907;2315;10
;id_1_8_001859;2019-10-29 18:54:58.506853;0 days 04:37:26.238450;5907;2245;170
;id_1_10_001868;2019-10-29 18:58:19.124970;0 days 04:40:46.856567;5907;2325;186
;id:001190,src:000000,op:arith8,pos:7200,val:+17;2019-10-29 13:44:34.709858;0.0;5907;2350;76
;id_1_7_001055_cov;2019-10-29 15:42:51.727275;0 days 01:25:19.458872;5907;710;128
;id_0_5_000713;2019-10-29 14:47:52.063683;0 days 00:30:19.795280;5907;695;224
;id_0_2_000248;2019-10-29 14:17:48.656254;0 days 00:00:16.387851;5907;2353;67
;id_0_4_001016_cov;2019-10-29 15:20:53.755712;0 days 01:03:21.487309;5907;1167;107
;id:000845,src:000000,op:flip2,pos:6445;2019-10-29 13:44:34.709858;0.0;5907;2351;26
;id_1_10_001900;2019-10-29 19:12:34.412951;0 days 04:55:02.144548;5907;2204;235
;id_3_8_003062;2019-10-30 07:26:15.356552;0 days 17:08:43.088149;5907;1722;548
;id_0_4_000082;2019-10-29 14:15:40.813421;0.0;5907;1158;97
;id_0_2_000243;2019-10-29 14:17:43.428301;0 days 00:00:11.159898;5907;2408;89
;id_0_2_000265;2019-10-29 14:18:09.084067;0 days 00:00:36.815664;5907;2339;127
;id_0_8_000621;2019-10-29 14:37:36.133351;0 days 00:20:03.864948;5907;598;42
;id_2_9_002039_cov;2019-10-29 22:11:41.583330;0 days 07:54:09.314927;5907;2523;213
;id_1_9_001556;2019-10-29 17:21:13.127996;0 days 03:03:40.859593;5907;730;64
