,filename,m_timestamp,total_coverage,current_coverage,total_coverage_own_finds,running_s
1490,id_1_0_000595,2019-10-30 15:37:29.643059456,4599,507,3225,5193.0
1491,id_1_0_000596,2019-10-30 15:37:29.643059456,4599,508,3225,5193.0
1492,id_1_0_000600,2019-10-30 15:38:34.050460928,4600,788,3226,5258.0
1493,id_1_0_000611,2019-10-30 15:40:03.041632000,4600,1692,3226,5347.0
1494,id_1_0_000612,2019-10-30 15:40:03.065631744,4600,1697,3226,5347.0
1495,id_1_0_000613,2019-10-30 15:40:03.065631744,4600,1692,3226,5347.0
1496,id_1_0_000614,2019-10-30 15:40:03.065631744,4600,1692,3226,5347.0
1497,id_1_0_000615,2019-10-30 15:40:03.065631744,4600,1703,3226,5347.0
1498,id_1_0_000616,2019-10-30 15:40:03.069631744,4600,1693,3226,5347.0
1499,id_1_0_000617,2019-10-30 15:40:03.073631744,4600,1695,3226,5347.0
1500,id_1_0_000618,2019-10-30 15:40:03.073631744,4600,1697,3226,5347.0
1501,id_1_0_000619,2019-10-30 15:40:03.073631744,4600,1697,3226,5347.0
1502,id_1_0_000620,2019-10-30 15:40:03.073631744,4600,1693,3226,5347.0
1503,id_1_0_000621,2019-10-30 15:40:03.077631744,4600,1696,3226,5347.0
1504,id_1_0_000622,2019-10-30 15:40:03.077631744,4600,1694,3226,5347.0
1505,id_1_0_000623,2019-10-30 15:40:03.077631744,4600,1698,3226,5347.0
1506,id_1_0_000624,2019-10-30 15:40:03.077631744,4600,1703,3226,5347.0
1507,id_1_0_000625,2019-10-30 15:40:03.077631744,4600,1696,3226,5347.0
1508,id_1_0_000626,2019-10-30 15:40:03.077631744,4600,1705,3226,5347.0
1509,id_1_0_000627,2019-10-30 15:40:03.077631744,4600,1693,3226,5347.0
1510,id_1_0_000628,2019-10-30 15:40:03.081631744,4600,1698,3226,5347.0
1511,id_1_0_000629,2019-10-30 15:40:03.081631744,4600,1693,3226,5347.0
1512,id_1_0_000630,2019-10-30 15:40:03.081631744,4600,1693,3226,5347.0
1513,id_1_0_000631,2019-10-30 15:40:03.081631744,4600,1708,3226,5347.0
1514,id_1_0_000632,2019-10-30 15:40:03.081631744,4600,1691,3226,5347.0
1515,id_1_0_000633,2019-10-30 15:40:03.081631744,4600,1693,3226,5347.0
1516,id_1_0_000634,2019-10-30 15:40:03.081631744,4600,1694,3226,5347.0
1517,id_1_0_000635,2019-10-30 15:40:03.085631488,4600,1697,3226,5347.0
1518,id_1_0_000636,2019-10-30 15:40:03.085631488,4600,1694,3226,5347.0
1519,id_1_0_000637,2019-10-30 15:40:03.085631488,4600,1695,3226,5347.0
1520,id_1_0_000638,2019-10-30 15:40:03.089631488,4600,1692,3226,5347.0
1521,id_1_0_000639,2019-10-30 15:40:03.093631488,4600,1699,3226,5347.0
1522,id_1_0_000640,2019-10-30 15:40:03.093631488,4600,1691,3226,5347.0
1523,id_1_0_000641,2019-10-30 15:40:03.093631488,4600,1691,3226,5347.0
1524,id_1_0_000642,2019-10-30 15:40:03.093631488,4600,1694,3226,5347.0
1525,id_1_0_000643,2019-10-30 15:40:03.097631488,4600,1691,3226,5347.0
1526,id_1_0_000644,2019-10-30 15:40:03.097631488,4600,1706,3226,5347.0
1527,id_1_0_000645,2019-10-30 15:40:03.101631488,4600,1695,3226,5347.0
1528,id_1_0_000646,2019-10-30 15:40:03.101631488,4600,1695,3226,5347.0
1529,id_1_0_000647,2019-10-30 15:40:03.101631488,4600,1695,3226,5347.0
1530,id_1_0_000648,2019-10-30 15:40:03.101631488,4600,1693,3226,5347.0
1531,id_1_0_000661,2019-10-30 15:42:28.488274688,4600,803,3226,5492.0
1532,id_1_0_000673,2019-10-30 15:45:14.594721792,4600,1640,3226,5658.0
1533,id_1_0_000674,2019-10-30 15:45:14.618721792,4600,1678,3226,5658.0
1534,id_1_0_000675,2019-10-30 15:45:14.622721792,4600,1686,3226,5658.0
1535,id_1_0_000676,2019-10-30 15:45:14.626721536,4600,1652,3226,5658.0
1536,id_1_0_000677,2019-10-30 15:45:14.630721536,4600,1653,3226,5658.0
1537,id_1_0_000678,2019-10-30 15:45:14.634721536,4600,1651,3226,5658.0
1538,id_1_0_000679,2019-10-30 15:45:14.634721536,4600,1653,3226,5658.0
1539,id_1_0_000680,2019-10-30 15:45:14.642721536,4600,1640,3226,5658.0
1540,id_1_0_000681,2019-10-30 15:45:14.646721280,4600,1640,3226,5658.0
1541,id_1_0_000682,2019-10-30 15:45:14.654721280,4600,1640,3226,5658.0
1542,id_1_0_000683,2019-10-30 15:45:14.654721280,4600,1640,3226,5658.0
1543,id_1_0_000768,2019-10-30 15:56:22.428459520,4600,1715,3226,6326.0
1544,id_1_0_000809,2019-10-30 16:07:20.882273024,4600,1641,3226,6984.0
1545,id_1_0_000811,2019-10-30 16:08:17.185742336,4600,1703,3226,7041.0
1546,id_1_0_000829,2019-10-30 16:12:56.207085312,4600,909,3226,7320.0
1547,id_1_0_000850_cov,2019-10-30 16:19:10.659536640,4606,479,3232,7694.0
1548,id_1_0_000851_cov,2019-10-30 16:19:10.703536384,4607,620,3233,7694.0
1549,id_1_0_000852_cov,2019-10-30 16:19:10.707536128,4608,617,3234,7694.0
1550,id_1_10_000750_cov,2019-10-30 15:53:58.333812224,4613,636,3239,6182.0
1551,id_1_10_000751_cov,2019-10-30 15:53:58.421811456,4615,471,3241,6182.0
1552,id_1_10_000752,2019-10-30 15:54:10.625697024,4615,495,3241,6194.0
1553,id_1_10_000806_cov,2019-10-30 16:07:07.994394112,4616,526,3242,6971.0
1554,id_1_10_000819_cov,2019-10-30 16:10:31.780459008,4617,471,3243,7175.0
1555,id_1_10_000843_cov,2019-10-30 16:17:16.512617216,4619,548,3245,7580.0
1556,id_1_10_000844_cov,2019-10-30 16:17:16.532616960,4620,495,3246,7580.0
1557,id_1_10_000845_cov,2019-10-30 16:17:16.532616960,4621,493,3247,7580.0
1558,id_1_10_000853_cov,2019-10-30 16:19:12.279521280,4622,513,3248,7696.0
1559,id_1_10_000878,2019-10-30 16:24:19.140620800,4622,495,3248,8003.0
1560,id_1_11_000685_cov,2019-10-30 15:45:39.718486784,4625,453,3251,5683.0
1561,id_1_11_000780,2019-10-30 16:00:36.154076160,4625,550,3251,6580.0
1562,id_1_11_000798_cov,2019-10-30 16:04:15.164018432,4625,509,3251,6799.0
1563,id_1_11_000807_cov,2019-10-30 16:07:08.198392064,4625,550,3251,6972.0
1564,id_1_12_000585,2019-10-30 15:36:20.115705088,4625,605,3251,5124.0
1565,id_1_12_000608,2019-10-30 15:39:11.526111744,4625,567,3251,5295.0
1566,id_1_12_000609,2019-10-30 15:39:11.542111744,4625,577,3251,5295.0
1567,id_1_12_000716,2019-10-30 15:50:01.564033536,4625,606,3251,5945.0
1568,id_1_12_000741_cov,2019-10-30 15:53:52.733864704,4626,635,3252,6176.0
1569,id_1_12_000781,2019-10-30 16:00:36.354074112,4626,523,3252,6580.0
1570,id_1_12_000782,2019-10-30 16:00:39.558044160,4626,549,3252,6583.0
1571,id_1_12_000808_cov,2019-10-30 16:07:08.306391040,4626,544,3252,6972.0
1572,id_1_12_000842_cov,2019-10-30 16:17:06.260713984,4626,649,3252,7570.0
1573,id_1_12_000862_cov,2019-10-30 16:20:35.302736128,4628,623,3254,7779.0
1574,id_1_12_000863,2019-10-30 16:20:35.302736128,4628,625,3254,7779.0
1575,id_1_12_000864,2019-10-30 16:20:35.302736128,4628,625,3254,7779.0
1576,id_1_12_000865,2019-10-30 16:20:35.302736128,4628,625,3254,7779.0
1577,id_1_12_000866,2019-10-30 16:20:35.306735872,4628,625,3254,7779.0
1578,id_1_12_000867,2019-10-30 16:20:35.306735872,4628,628,3254,7779.0
1579,id_1_12_000868,2019-10-30 16:20:35.306735872,4628,628,3254,7779.0
1580,id_1_12_000869,2019-10-30 16:20:35.342735872,4628,628,3254,7779.0
1581,id_1_12_000870_cov,2019-10-30 16:20:35.402735360,4628,588,3254,7779.0
1582,id_1_12_000871_cov,2019-10-30 16:20:35.410735104,4628,553,3254,7779.0
1583,id_1_1_000502,2019-10-30 15:07:32.480010496,4628,809,3254,3396.0
1584,id_1_1_000522,2019-10-30 15:17:56.514093824,4628,1510,3254,4020.0
1585,id_1_1_000540,2019-10-30 15:29:37.739474432,4628,521,3254,4721.0
1586,id_1_1_000541,2019-10-30 15:29:37.759474432,4628,521,3254,4721.0
1587,id_1_1_000566,2019-10-30 15:35:00.236444928,4628,1598,3254,5044.0
1588,id_1_1_000567,2019-10-30 15:35:00.236444928,4628,1598,3254,5044.0
1589,id_1_1_000692,2019-10-30 15:46:40.069921792,4628,788,3254,5744.0
1590,id_1_1_000728,2019-10-30 15:52:05.794868224,4628,1415,3254,6069.0
1591,id_1_1_000788,2019-10-30 16:02:14.153155328,4629,1095,3255,6678.0
1592,id_1_1_000795_cov,2019-10-30 16:04:10.628061184,4629,450,3255,6794.0
1593,id_1_1_000803,2019-10-30 16:04:52.635666176,4629,947,3255,6836.0
1594,id_1_1_000874,2019-10-30 16:23:03.601334272,4629,743,3255,7927.0
1595,id_1_2_000514,2019-10-30 15:15:50.263287808,4629,913,3255,3894.0
1596,id_1_2_000542_cov,2019-10-30 15:29:37.999472128,4631,522,3257,4721.0
1597,id_1_2_000543,2019-10-30 15:29:38.019471872,4631,520,3257,4721.0
1598,id_1_2_000586,2019-10-30 15:36:21.067696128,4631,720,3257,5125.0
1599,id_1_2_000650,2019-10-30 15:40:48.777205504,4631,523,3257,5392.0
1600,id_1_2_000651_cov,2019-10-30 15:40:48.785205504,4633,509,3259,5392.0
1601,id_1_2_000652_cov,2019-10-30 15:40:48.801205504,4634,531,3260,5392.0
1602,id_1_2_000658,2019-10-30 15:41:33.920784384,4634,813,3260,5437.0
1603,id_1_2_000659,2019-10-30 15:41:33.932784384,4634,722,3260,5437.0
1604,id_1_2_000754,2019-10-30 15:55:15.941083648,4634,1351,3260,6259.0
1605,id_1_2_000755,2019-10-30 15:55:16.005083136,4634,1349,3260,6259.0
1606,id_1_2_000769_cov,2019-10-30 15:56:47.924220160,4641,599,3267,6351.0
1607,id_1_2_000790,2019-10-30 16:03:41.640333312,4641,806,3267,6765.0
1608,id_1_2_000813_cov,2019-10-30 16:09:38.316968192,4642,601,3268,7122.0
1609,id_1_2_000815,2019-10-30 16:09:55.904800768,4642,777,3268,7139.0
1610,id_1_3_000496,2019-10-30 15:06:54.912368640,4642,815,3268,3358.0
1611,id_1_3_000524,2019-10-30 15:20:09.168840192,4642,819,3268,4153.0
1612,id_1_3_000539,2019-10-30 15:29:24.583598592,4642,1425,3268,4708.0
1613,id_1_3_000544,2019-10-30 15:29:38.251469824,4642,521,3268,4722.0
1614,id_1_3_000545,2019-10-30 15:29:38.331469056,4642,521,3268,4722.0
1615,id_1_3_000546,2019-10-30 15:29:38.343468800,4642,522,3268,4722.0
1616,id_1_3_000556,2019-10-30 15:30:53.118763776,4642,969,3268,4797.0
1617,id_1_3_000654_cov,2019-10-30 15:41:10.673001216,4644,1477,3270,5414.0
1618,id_1_3_000660,2019-10-30 15:41:34.144782336,4644,768,3270,5438.0
1619,id_1_3_000667,2019-10-30 15:44:29.819140608,4644,1599,3270,5613.0
1620,id_1_3_000686,2019-10-30 15:45:49.302396928,4644,778,3270,5693.0
1621,id_1_3_000690,2019-10-30 15:46:31.670000384,4644,728,3270,5735.0
1622,id_1_3_000703,2019-10-30 15:46:57.381759744,4645,898,3271,5761.0
1623,id_1_3_000753,2019-10-30 15:54:37.009449216,4645,1627,3271,6220.0
1624,id_1_3_000801,2019-10-30 16:04:46.887720192,4645,776,3271,6830.0
1625,id_1_3_000816,2019-10-30 16:09:59.296768256,4645,1486,3271,7143.0
1626,id_1_3_000817,2019-10-30 16:09:59.328768000,4645,1357,3271,7143.0
1627,id_1_3_000818,2019-10-30 16:09:59.344767744,4645,1488,3271,7143.0
1628,id_1_3_000830,2019-10-30 16:13:11.610939136,4645,604,3271,7335.0
1629,id_1_3_000831,2019-10-30 16:13:14.514911744,4645,841,3271,7338.0
1630,id_1_3_000836_cov,2019-10-30 16:15:18.161738496,4647,517,3273,7462.0
1631,id_1_3_000837_cov,2019-10-30 16:15:18.165738240,4647,539,3273,7462.0
1632,id_1_3_000838,2019-10-30 16:15:18.165738240,4647,536,3273,7462.0
1633,id_1_3_000857,2019-10-30 16:19:16.923477504,4647,531,3273,7700.0
1634,id_1_4_000497,2019-10-30 15:06:55.428363520,4647,751,3273,3359.0
1635,id_1_4_000504,2019-10-30 15:08:02.871720960,4647,1374,3273,3426.0
1636,id_1_4_000505,2019-10-30 15:08:02.871720960,4647,1375,3273,3426.0
1637,id_1_4_000506,2019-10-30 15:10:16.606449920,4647,930,3273,3560.0
1638,id_1_4_000512,2019-10-30 15:15:05.615710208,4647,1414,3273,3849.0
1639,id_1_4_000513,2019-10-30 15:15:35.451427840,4647,833,3273,3879.0
1640,id_1_4_000547,2019-10-30 15:29:38.583466496,4647,522,3273,4722.0
1641,id_1_4_000589_cov,2019-10-30 15:36:49.323433984,4647,888,3273,5153.0
1642,id_1_4_000601_cov,2019-10-30 15:38:34.522456320,4648,787,3274,5258.0
1643,id_1_4_000604,2019-10-30 15:38:43.630371584,4648,951,3274,5267.0
1644,id_1_4_000653,2019-10-30 15:40:48.953203968,4648,521,3274,5392.0
1645,id_1_4_000688,2019-10-30 15:46:09.886204160,4648,790,3274,5713.0
1646,id_1_4_000704,2019-10-30 15:46:57.589757696,4648,731,3274,5761.0
1647,id_1_4_000714,2019-10-30 15:48:11.421065984,4648,774,3274,5835.0
1648,id_1_4_000763,2019-10-30 15:56:13.908539392,4648,758,3274,6317.0
1649,id_1_4_000793,2019-10-30 16:03:50.892246528,4648,794,3274,6774.0
1650,id_1_4_000804,2019-10-30 16:05:34.387273728,4648,955,3274,6878.0
1651,id_1_4_000812,2019-10-30 16:08:38.477539072,4648,910,3274,7062.0
1652,id_1_5_000516_cov,2019-10-30 15:16:22.062986752,4649,453,3275,3926.0
1653,id_1_5_000517_cov,2019-10-30 15:16:22.062986752,4655,497,3281,3926.0
1654,id_1_5_000518_cov,2019-10-30 15:16:22.062986752,4660,501,3286,3926.0
1655,id_1_5_000548,2019-10-30 15:29:39.047462144,4660,522,3286,4723.0
1656,id_1_5_000549_cov,2019-10-30 15:29:39.119461632,4660,524,3286,4723.0
1657,id_1_5_000662,2019-10-30 15:42:59.747982848,4660,798,3286,5523.0
1658,id_1_5_000664_cov,2019-10-30 15:43:35.795645952,4660,810,3286,5559.0
1659,id_1_5_000693,2019-10-30 15:46:40.413918464,4660,799,3286,5744.0
1660,id_1_5_000833,2019-10-30 16:14:00.850471680,4660,919,3286,7384.0
1661,id_1_6_000508_cov,2019-10-30 15:13:43.328489216,4660,979,3286,3767.0
1662,id_1_6_000550,2019-10-30 15:29:39.587457280,4660,521,3286,4723.0
1663,id_1_6_000551_cov,2019-10-30 15:29:39.595457024,4660,550,3286,4723.0
1664,id_1_6_000571,2019-10-30 15:35:27.452193024,4660,858,3286,5071.0
1665,id_1_6_000572,2019-10-30 15:35:36.288111104,4660,1588,3286,5080.0
1666,id_1_6_000574_cov,2019-10-30 15:35:47.404008192,4663,992,3289,5091.0
1667,id_1_6_000575_cov,2019-10-30 15:35:47.404008192,4664,929,3290,5091.0
1668,id_1_6_000588,2019-10-30 15:36:40.515515904,4664,815,3290,5144.0
1669,id_1_6_000590_cov,2019-10-30 15:36:57.975353600,4664,906,3290,5161.0
1670,id_1_6_000602,2019-10-30 15:38:35.034451456,4664,751,3290,5258.0
1671,id_1_6_000603,2019-10-30 15:38:35.034451456,4664,755,3290,5258.0
1672,id_1_6_000668,2019-10-30 15:44:30.359135744,4664,933,3290,5614.0
1673,id_1_6_000669,2019-10-30 15:45:09.922765568,4664,792,3290,5653.0
1674,id_1_6_000670,2019-10-30 15:45:09.926765568,4664,791,3290,5653.0
1675,id_1_6_000671,2019-10-30 15:45:09.926765568,4664,782,3290,5653.0
1676,id_1_6_000672,2019-10-30 15:45:12.654739968,4664,789,3290,5656.0
1677,id_1_6_000694,2019-10-30 15:46:48.765840384,4664,919,3290,5752.0
1678,id_1_6_000695_cov,2019-10-30 15:46:48.765840384,4666,920,3292,5752.0
1679,id_1_6_000696_cov,2019-10-30 15:46:48.769840128,4668,921,3294,5752.0
1680,id_1_6_000697_cov,2019-10-30 15:46:48.769840128,4670,922,3296,5752.0
1681,id_1_6_000698_cov,2019-10-30 15:46:48.769840128,4673,922,3299,5752.0
1682,id_1_6_000699,2019-10-30 15:46:51.841811456,4673,843,3299,5755.0
1683,id_1_6_000700,2019-10-30 15:46:51.841811456,4673,846,3299,5755.0
1684,id_1_6_000701,2019-10-30 15:46:51.841811456,4673,847,3299,5755.0
1685,id_1_6_000702,2019-10-30 15:46:51.841811456,4673,848,3299,5755.0
1686,id_1_6_000710,2019-10-30 15:47:26.257489152,4673,789,3299,5790.0
1687,id_1_6_000726,2019-10-30 15:51:23.351266304,4673,1449,3299,6027.0
1688,id_1_6_000731,2019-10-30 15:52:24.906689024,4673,1647,3299,6088.0
1689,id_1_6_000732,2019-10-30 15:52:24.918688768,4673,1567,3299,6088.0
1690,id_1_6_000733,2019-10-30 15:52:24.918688768,4673,1623,3299,6088.0
1691,id_1_6_000736,2019-10-30 15:53:42.297962752,4673,1639,3299,6166.0
1692,id_1_6_000737,2019-10-30 15:53:42.317962496,4673,1696,3299,6166.0
1693,id_1_6_000738,2019-10-30 15:53:42.341962240,4673,1660,3299,6166.0
1694,id_1_6_000739_cov,2019-10-30 15:53:51.713874432,4682,656,3308,6175.0
1695,id_1_6_000740_cov,2019-10-30 15:53:51.717874176,4687,615,3313,6175.0
1696,id_1_6_000770,2019-10-30 15:56:54.748155904,4687,715,3313,6358.0
1697,id_1_6_000771,2019-10-30 15:56:54.748155904,4687,704,3313,6358.0
1698,id_1_6_000772,2019-10-30 15:56:54.752155904,4687,629,3313,6358.0
1699,id_1_6_000774_cov,2019-10-30 15:57:34.191785472,4687,874,3313,6398.0
1700,id_1_6_000775,2019-10-30 15:57:34.191785472,4687,941,3313,6398.0
1701,id_1_6_000783,2019-10-30 16:00:41.570025216,4687,795,3313,6585.0
1702,id_1_6_000784,2019-10-30 16:00:41.570025216,4687,795,3313,6585.0
1703,id_1_6_000785,2019-10-30 16:00:41.670024448,4687,811,3313,6585.0
1704,id_1_6_000802,2019-10-30 16:04:50.479686400,4687,801,3313,6834.0
1705,id_1_6_000814,2019-10-30 16:09:47.968876032,4687,894,3313,7131.0
1706,id_1_6_000821,2019-10-30 16:11:18.464014592,4687,1662,3313,7222.0
1707,id_1_6_000826,2019-10-30 16:12:30.123333120,4687,1027,3313,7294.0
1708,id_1_6_000828,2019-10-30 16:12:36.111276288,4688,1030,3314,7300.0
1709,id_1_6_000855,2019-10-30 16:19:14.587499264,4688,1635,3314,7698.0
1710,id_1_6_000856,2019-10-30 16:19:14.635499008,4688,1676,3314,7698.0
1711,id_1_6_000859,2019-10-30 16:19:20.667441920,4688,832,3314,7704.0
1712,id_1_6_000872,2019-10-30 16:21:49.758032384,4688,1456,3314,7853.0
1713,id_1_7_000498,2019-10-30 15:06:56.516353024,4688,819,3314,3360.0
1714,id_1_7_000499,2019-10-30 15:06:56.516353024,4688,1015,3314,3360.0
1715,id_1_7_000503,2019-10-30 15:07:35.163984896,4688,796,3314,3399.0
1716,id_1_7_000511,2019-10-30 15:14:51.519843584,4688,784,3314,3835.0
1717,id_1_7_000523,2019-10-30 15:17:59.334067200,4688,1563,3314,4023.0
1718,id_1_7_000526,2019-10-30 15:20:47.424478976,4688,1311,3314,4191.0
1719,id_1_7_000527,2019-10-30 15:20:47.456478720,4688,1269,3314,4191.0
1720,id_1_7_000528_cov,2019-10-30 15:23:37.570872576,4688,976,3314,4361.0
1721,id_1_7_000529,2019-10-30 15:24:46.394222848,4688,1603,3314,4430.0
1722,id_1_7_000530,2019-10-30 15:25:24.921859584,4688,797,3314,4468.0
1723,id_1_7_000557,2019-10-30 15:32:15.265989120,4688,1343,3314,4879.0
1724,id_1_7_000587,2019-10-30 15:36:34.463571712,4688,914,3314,5138.0
1725,id_1_7_000591,2019-10-30 15:37:03.607301376,4688,832,3314,5167.0
1726,id_1_7_000592,2019-10-30 15:37:03.607301376,4688,840,3314,5167.0
1727,id_1_7_000606_cov,2019-10-30 15:38:55.550260480,4688,747,3314,5279.0
1728,id_1_7_000665_cov,2019-10-30 15:44:12.559302144,4688,1580,3314,5596.0
1729,id_1_7_000691,2019-10-30 15:46:35.337966080,4688,1368,3314,5739.0
1730,id_1_7_000717,2019-10-30 15:50:36.427706368,4688,691,3314,5980.0
1731,id_1_7_000718,2019-10-30 15:50:36.435706624,4688,692,3314,5980.0
1732,id_1_7_000719,2019-10-30 15:50:36.435706624,4688,691,3314,5980.0
1733,id_1_7_000720,2019-10-30 15:50:36.435706624,4688,692,3314,5980.0
1734,id_1_7_000723,2019-10-30 15:51:11.463377920,4688,834,3314,6015.0
1735,id_1_7_000724,2019-10-30 15:51:11.463377920,4688,838,3314,6015.0
1736,id_1_7_000725,2019-10-30 15:51:11.467377920,4688,839,3314,6015.0
1737,id_1_7_000727,2019-10-30 15:51:58.078940672,4688,610,3314,6062.0
1738,id_1_7_000729,2019-10-30 15:52:07.190855168,4688,1405,3314,6071.0
1739,id_1_7_000756,2019-10-30 15:55:39.904858624,4688,803,3314,6283.0
1740,id_1_7_000757_cov,2019-10-30 15:55:42.952829952,4688,845,3314,6286.0
1741,id_1_7_000773,2019-10-30 15:57:31.235813120,4688,905,3314,6395.0
1742,id_1_7_000777,2019-10-30 15:58:38.607180288,4688,1639,3314,6462.0
1743,id_1_7_000786,2019-10-30 16:01:00.285849600,4688,722,3314,6604.0
1744,id_1_7_000791_cov,2019-10-30 16:03:42.468325632,4688,819,3314,6766.0
1745,id_1_7_000822_cov,2019-10-30 16:11:21.579984896,4688,900,3314,7225.0
1746,id_1_7_000823,2019-10-30 16:11:27.607927552,4688,1596,3314,7231.0
1747,id_1_7_000827,2019-10-30 16:12:33.103304960,4688,795,3314,7297.0
1748,id_1_7_000835,2019-10-30 16:14:52.837978624,4688,806,3314,7436.0
1749,id_1_7_000846_cov,2019-10-30 16:18:08.368126208,4689,1053,3315,7632.0
1750,id_1_7_000848,2019-10-30 16:18:16.744046848,4689,914,3315,7640.0
1751,id_1_7_000873,2019-10-30 16:22:58.341384192,4689,948,3315,7922.0
1752,id_1_8_000525_cov,2019-10-30 15:20:11.944814080,4689,732,3315,4155.0
1753,id_1_8_000538,2019-10-30 15:28:49.079933440,4689,1043,3315,4673.0
1754,id_1_8_000593_cov,2019-10-30 15:37:22.203128576,4690,924,3316,5186.0
1755,id_1_8_000599,2019-10-30 15:38:16.534623744,4690,1337,3316,5240.0
1756,id_1_8_000607,2019-10-30 15:39:01.786202624,4690,1715,3316,5285.0
1757,id_1_8_000610,2019-10-30 15:39:16.806062592,4690,590,3316,5300.0
1758,id_1_8_000649,2019-10-30 15:40:24.817428992,4690,1399,3316,5368.0
1759,id_1_8_000655_cov,2019-10-30 15:41:17.492937472,4691,798,3317,5421.0
1760,id_1_8_000656_cov,2019-10-30 15:41:17.492937472,4691,907,3317,5421.0
1761,id_1_8_000657,2019-10-30 15:41:17.492937472,4691,841,3317,5421.0
1762,id_1_8_000684,2019-10-30 15:45:27.426601984,4691,961,3317,5671.0
1763,id_1_8_000689,2019-10-30 15:46:16.910138624,4691,1626,3317,5720.0
1764,id_1_8_000708,2019-10-30 15:47:01.313722880,4691,1336,3317,5765.0
1765,id_1_8_000709,2019-10-30 15:47:01.361722112,4691,1336,3317,5765.0
1766,id_1_8_000711,2019-10-30 15:47:54.221227264,4691,1658,3317,5818.0
1767,id_1_8_000712,2019-10-30 15:48:03.305142016,4694,748,3320,5827.0
1768,id_1_8_000713,2019-10-30 15:48:09.017088512,4694,1635,3320,5832.0
1769,id_1_8_000715,2019-10-30 15:48:39.676801280,4694,1728,3320,5863.0
1770,id_1_8_000721,2019-10-30 15:50:45.443622144,4694,670,3320,5989.0
1771,id_1_8_000722,2019-10-30 15:50:45.447622144,4694,601,3320,5989.0
1772,id_1_8_000758,2019-10-30 15:55:56.784700160,4694,690,3320,6300.0
1773,id_1_8_000759,2019-10-30 15:55:56.784700160,4694,693,3320,6300.0
1774,id_1_8_000760,2019-10-30 15:55:56.788700160,4694,694,3320,6300.0
1775,id_1_8_000761,2019-10-30 15:55:56.788700160,4694,694,3320,6300.0
1776,id_1_8_000762,2019-10-30 15:55:56.788700160,4694,695,3320,6300.0
1777,id_1_8_000776,2019-10-30 15:58:33.351229952,4694,894,3320,6457.0
1778,id_1_8_000778,2019-10-30 15:58:38.803178496,4694,1325,3320,6462.0
1779,id_1_8_000789,2019-10-30 16:03:36.816378624,4694,737,3320,6760.0
1780,id_1_8_000792,2019-10-30 16:03:42.648323840,4694,830,3320,6766.0
1781,id_1_8_000847,2019-10-30 16:18:08.596123904,4694,887,3320,7632.0
1782,id_1_8_000875_cov,2019-10-30 16:23:04.789323008,4694,786,3320,7928.0
1783,id_1_8_000876,2019-10-30 16:24:01.032791808,4694,1366,3320,7984.0
1784,id_1_8_000877,2019-10-30 16:24:01.032791808,4694,1332,3320,7984.0
1785,id_1_9_000531,2019-10-30 15:27:02.228941568,4694,1356,3320,4566.0
1786,id_1_9_000532,2019-10-30 15:27:02.232941312,4694,1354,3320,4566.0
1787,id_1_9_000533,2019-10-30 15:27:02.232941312,4694,1367,3320,4566.0
1788,id_1_9_000534_cov,2019-10-30 15:27:02.244941312,4694,1390,3320,4566.0
1789,id_1_9_000535,2019-10-30 15:27:02.276940800,4694,1344,3320,4566.0
